sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","search_et","search_lt","api_et","api_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_search_et","__mv_search_lt","__mv_api_et","__mv_api_lt"
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1550672303.186","|  `dmc_get_instance_info(""dmc_group_license_master"")`
     | fields host, serverName",usrlsplunkmstidx,"1550672303.379994",0,"UI:Dashboard:license_usage_30days",0,1550672303,0,search1,0,completed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search6_1550672303.187","|rest splunk_server=local /servicesNS/nobody/splunk_monitoring_console/saved/searches/DMC%20License%20Usage%20Data%20Cube | fields auto_summarize | eval no_acceleration=if(auto_summarize == 1, NULL, ""yes"")",usrlsplunkmstidx,"1550672303.797379",0,"UI:Dashboard:license_usage_30days",0,1550672303,1,search6,0,completed,"0.034",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1550672311.188","|  `dmc_get_instance_info(""dmc_group_license_master"")`
     | fields host, serverName",usrlsplunkmstidx,"1550672311.922207",0,"UI:Dashboard:license_usage_today",0,1550672311,0,search1,0,completed,"0.006",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1550677883.209","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1550677883.759103",0,splunkjs,0,1550677883,1,"manager_7374",0,completed,"0.016",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1550677883.210","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1550677883.765332",0,splunkjs,0,1550677883,13,"manager_7544",0,completed,"0.317",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5a339481d349664f2_1550677883.211","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1550677883.775066",0,splunkjs,0,1550677918,0,"manager_7434",0,canceled,"17.029",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1550677883.213","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1550677883.798594",0,splunkjs,0,1550677883,205,"manager_7604",0,completed,"0.368",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1550677883.215","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1550677883.895154",0,splunkjs,0,1550677884,42,"manager_7948",0,completed,"0.556",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1550677883.216","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1550677883.902648",0,splunkjs,0,1550677884,1,"manager_7824",0,completed,"0.418",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59631b30d853faba6_1550677883.217","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1550677883.908184",0,splunkjs,0,1550677884,1,"manager_7884",0,completed,"0.506",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1550677883.218","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1550677883.936393",0,splunkjs,0,1550677884,13,"manager_8019",0,completed,"0.837",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1550677883.219","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1550677883.969632",0,splunkjs,0,1550677884,0,"manager_8113",0,canceled,"31.839000000000002",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1550677884.220","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1550677884.298845",0,splunkjs,0,1550677884,0,"manager_8174",0,canceled,"32.75",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1550677884.221","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1550677884.347480",0,splunkjs,0,1550677884,1,"manager_8235",0,completed,"0.399",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53bbd09ea83ead80f_1550677884.222","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1550677884.444974",0,splunkjs,0,1550677885,13,"manager_8296",0,completed,"0.549",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1550677884.223","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1550677884.548902",0,splunkjs,0,1550677885,1,"manager_8357",0,completed,"0.639",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1550677884.224","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1550677884.641358",0,splunkjs,0,1550677887,0,"alerts-fired-search",0,completed,"0.353",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1550677913.225","| `dmc_get_groups_containing_role(dmc_group_indexer)`
          | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1550677913.392850",0,"UI:Dashboard:indexing_performance_deployment",0,1550677913,2,search1,0,completed,"0.009000000000000001",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5462ed53e71a7d299_1550677914.226","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/queues
        | search title=parsingQueue* OR title=aggQueue* OR title=typingQueue* OR title=indexQueue*
        | eval fill_perc=round(current_size_bytes / max_size_bytes * 100,2)
        | fields splunk_server, title, fill_perc
        | rex field=title ""(?<queue_name>^\w+)(?:\.(?<pipeline_number>\d+))?""
        | eval fill_perc = if(isnotnull(pipeline_number), ""pset"".pipeline_number."": "".fill_perc, fill_perc)
        | chart values(fill_perc) over splunk_server by queue_name
        | eval pset_count = mvcount(parsingQueue)
        | join type=outer splunk_server [
          | rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/indexer
          | eval average_KBps = round(average_KBps, 0)
          | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason)
          | fields splunk_server, average_KBps, status]
        | fields splunk_server pset_count average_KBps status parsingQueue aggQueue typingQueue indexQueue
        | sort -average_KBps",usrlsplunkmstidx,"1550677914.391359",0,"UI:Dashboard:indexing_performance_deployment",0,1550677941,14,"parallel_pipe_api_base",0,completed,"16.934",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5169de6363cce6bf3_1550677914.227","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=* group=thruput name=index_thruput
                    | `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
                    | untable _time host kbps
                    | eval kbps = round(kbps,0)
                    | `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550677914.428295",0,"UI:Dashboard:indexing_performance_deployment",22332,1550677914,47,"instances_by_estimated_indexing_rate",22332,completed,"17.923000000000002","1550663460.000000000","1550677914.000000000","1550663460.000000000","1550677914.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1550677914.230","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps by host
| eval kbps = round(kbps, 0)",usrlsplunkmstidx,"1550677914.452743",0,"UI:Dashboard:indexing_performance_deployment",22332,1550677914,47,search9,22332,completed,"18.661","1550663460.000000000","1550677914.000000000","1550663460.000000000","1550677914.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1550677914.231","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
                    | eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
                    | eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
                    | eval fill_perc=round((curr/max)*100,2)
                    | bin _time minspan=30s
                    | stats Median(fill_perc) AS ""fill_percentage"" by host, _time
                    | `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550677914.522850",0,"UI:Dashboard:indexing_performance_deployment",22332,1550677914,47,search11,22332,completed,"19.472","1550663460.000000000","1550677914.000000000","1550663460.000000000","1550677914.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search12_1550677914.232","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| bin _time minspan=30s
| stats Median(fill_perc) AS ""fill_percentage"" by host, _time
| `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550677914.542250",0,"UI:Dashboard:indexing_performance_deployment",22332,1550677914,47,search12,22332,completed,"18.051000000000002","1550663460.000000000","1550677914.000000000","1550663460.000000000","1550677914.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search14_1550677914.233","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f limit=25 Median(fill_perc) AS fill_percentage by host",usrlsplunkmstidx,"1550677914.562013",0,"UI:Dashboard:indexing_performance_deployment",22332,1550677915,47,search14,22332,completed,"19.72","1550663460.000000000","1550677914.000000000","1550663460.000000000","1550677914.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search15_1550677914.234","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f Median(fill_perc) AS fill_percentage",usrlsplunkmstidx,"1550677914.590676",0,"UI:Dashboard:indexing_performance_deployment",22332,1550677915,47,search15,22332,completed,"18.685","1550663460.000000000","1550677914.000000000","1550663460.000000000","1550677914.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1550696768.303","| `dmc_get_groups_containing_role(dmc_group_indexer)`
          | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1550696768.659970",0,"UI:Dashboard:indexing_performance_deployment",0,1550696768,2,search1,0,completed,"0.012",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5462ed53e71a7d299_1550696770.304","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/queues
        | search title=parsingQueue* OR title=aggQueue* OR title=typingQueue* OR title=indexQueue*
        | eval fill_perc=round(current_size_bytes / max_size_bytes * 100,2)
        | fields splunk_server, title, fill_perc
        | rex field=title ""(?<queue_name>^\w+)(?:\.(?<pipeline_number>\d+))?""
        | eval fill_perc = if(isnotnull(pipeline_number), ""pset"".pipeline_number."": "".fill_perc, fill_perc)
        | chart values(fill_perc) over splunk_server by queue_name
        | eval pset_count = mvcount(parsingQueue)
        | join type=outer splunk_server [
          | rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/indexer
          | eval average_KBps = round(average_KBps, 0)
          | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason)
          | fields splunk_server, average_KBps, status]
        | fields splunk_server pset_count average_KBps status parsingQueue aggQueue typingQueue indexQueue
        | sort -average_KBps",usrlsplunkmstidx,"1550696770.248126",0,"UI:Dashboard:indexing_performance_deployment",0,1550696779,14,"parallel_pipe_api_base",0,completed,"0.833",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5169de6363cce6bf3_1550696770.305","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=* group=thruput name=index_thruput
                    | `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
                    | untable _time host kbps
                    | eval kbps = round(kbps,0)
                    | `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550696770.252592",0,"UI:Dashboard:indexing_performance_deployment",19932,1550696770,47,"instances_by_estimated_indexing_rate",19932,completed,"8.68","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1550696770.306","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
| untable _time host kbps
| eval kbps = round(kbps,0)
| `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550696770.270707",0,"UI:Dashboard:indexing_performance_deployment",19936,1550696770,47,search7,19936,completed,"8.672","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1550696770.308","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput 
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps dc(host) AS num_hosts 
| eval kbps = kbps / 1 
| eval kbps = round(kbps, 0)
| fields - num_hosts",usrlsplunkmstidx,"1550696770.277266",0,"UI:Dashboard:indexing_performance_deployment",19936,1550696770,47,search10,19936,completed,"8.589","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1550696770.309","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
                    | eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
                    | eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
                    | eval fill_perc=round((curr/max)*100,2)
                    | bin _time minspan=30s
                    | stats Median(fill_perc) AS ""fill_percentage"" by host, _time
                    | `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550696770.284687",0,"UI:Dashboard:indexing_performance_deployment",19936,1550696770,47,search11,19936,completed,"8.534","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search12_1550696770.310","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| bin _time minspan=30s
| stats Median(fill_perc) AS ""fill_percentage"" by host, _time
| `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550696770.318633",0,"UI:Dashboard:indexing_performance_deployment",19936,1550696770,47,search12,19936,completed,"8.538","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search14_1550696770.311","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f limit=25 Median(fill_perc) AS fill_percentage by host",usrlsplunkmstidx,"1550696770.322569",0,"UI:Dashboard:indexing_performance_deployment",19936,1550696770,47,search14,19936,completed,"8.674","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search15_1550696770.312","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f Median(fill_perc) AS fill_percentage",usrlsplunkmstidx,"1550696770.341891",0,"UI:Dashboard:indexing_performance_deployment",19936,1550696771,47,search15,19936,completed,"8.389","1550682360.000000000","1550696770.000000000","1550682360.000000000","1550696770.000000000",,,,,,,,,,,,,,,,,
